Label,Catalog No,Release Artist,Release Title,Release Type,Release Date,UPC,ISRC,Grid,SR1 Release ID,Vendor Sales ID,Vendor,Country of Sale,Country Code,Delivery Type,Delivery Format,Sale Date,Mechanicals Withheld (Y/N),Mechanical Withheld Amount,Units Sold,Units Returned,Net Units,Sales,Returns,Net Income,Distribution,Net Payable
Romes Isaiah,USLD91760735,Romes Isaiah,Uncommitted,Track,7/31/2024,,USLD91760735,,SR1.FNDT.R0157412,1753802903,Apple Music,UNITED KINGDOM,GB,Stream,Streaming (Subscription),10/31/2024,,,2,0,2,0.0201,0,0.0201,-0.003,0.0171
Romes Isaiah,USLD91755005,Romes Isaiah,Home,Track,2/12/2024,,USLD91755005,,SR1.FNDT.R0139918,1726995859,Apple Music,UNITED KINGDOM,GB,Stream,Streaming (Subscription),10/31/2024,,,3,0,3,0.0419,0,0.0419,-0.0063,0.0356
Romes Isaiah,USLD91760735,Romes Isaiah,Uncommitted,Track,7/31/2024,,USLD91760735,,SR1.FNDT.R0157412,1753802903,Apple Music,UNITED KINGDOM,GB,Stream,Streaming (Subscription),10/31/2024,,,6,0,6,0.0839,0,0.0839,-0.0126,0.0713
Romes Isaiah,QZES91962311,Romes Isaiah,Tell Me,Track,6/13/2019,,QZES91962311,,SR1.FNDT.R0160689,1760789784,Apple Music,UNITED KINGDOM,GB,Stream,Streaming (Subscription),10/31/2024,,,5,0,5,0.0699,0,0.0699,-0.0105,0.0594
Romes Isaiah,USLD91760735,Romes Isaiah,Uncommitted,Track,7/31/2024,,USLD91760735,,SR1.FNDT.R0157412,1753802903,Apple Music,UNITED KINGDOM,GB,Stream,Streaming (Subscription),10/31/2024,,,1,0,1,0.0046,0,0.0046,-0.0007,0.0039
Romes Isaiah,QZES91962311,Romes Isaiah,Tell Me,Track,6/13/2019,,QZES91962311,,SR1.FNDT.R0160689,1760789784,Apple Music,UNITED KINGDOM,GB,Stream,Streaming (Subscription),10/31/2024,,,2,0,2,0.0092,0,0.0092,-0.0014,0.0078
Romes Isaiah,USLD91747898,Romes Isaiah,Back Seat,Track,7/24/2023,,USLD91747898,,SR1.FNDT.R0122858,1694250020,Apple Music,UNITED KINGDOM,GB,Stream,Streaming (Subscription),10/31/2024,,,1,0,1,0.0247,0,0.0247,-0.0037,0.021
Romes Isaiah,QZES91962311,Romes Isaiah,Tell Me,Track,6/13/2019,,QZES91962311,,SR1.FNDT.R0160689,1760789784,Apple Music,UNITED KINGDOM,GB,Stream,Streaming (Subscription),10/31/2024,,,1,0,1,0.0247,0,0.0247,-0.0037,0.021
Romes Isaiah,QZES91962311,Romes Isaiah,Tell Me,Track,6/13/2019,,QZES91962311,,SR1.FNDT.R0160689,1760789784,Apple Music,UNITED KINGDOM,GB,Stream,Streaming (Free Trial),10/31/2024,,,1,0,1,0,0,0,0,0
Romes Isaiah,QZES91962311,Romes Isaiah,Tell Me,Track,6/13/2019,,QZES91962311,,SR1.FNDT.R0160689,1760789784,Apple Music,UNITED KINGDOM,GB,Stream,Streaming (Subscription),10/31/2024,,,1,0,1,0.0043,0,0.0043,-0.0007,0.0037
Romes Isaiah,USLD91760735,Romes Isaiah,Uncommitted,Track,7/31/2024,,USLD91760735,,SR1.FNDT.R0157412,1753802903,Apple Music,UNITED KINGDOM,GB,Stream,Streaming (Subscription),10/31/2024,,,1,0,1,0.0059,0,0.0059,-0.0009,0.005
Romes Isaiah,QZES91962311,Romes Isaiah,Tell Me,Track,6/13/2019,,QZES91962311,,SR1.FNDT.R0160689,1760789784,Apple Music,UNITED KINGDOM,GB,Stream,Streaming (Subscription),10/31/2024,,,2,0,2,0.0118,0,0.0118,-0.0018,0.01
Romes Isaiah,USLD91760735,Romes Isaiah,Uncommitted,Track,7/31/2024,,USLD91760735,,SR1.FNDT.R0157412,1753802903,Apple Music,UNITED KINGDOM,GB,Stream,Streaming (Subscription),10/31/2024,,,1,0,1,0.0145,0,0.0145,-0.0022,0.0123
Romes Isaiah,USLD91760735,Romes Isaiah,Uncommitted,Track,7/31/2024,,USLD91760735,,SR1.FNDT.R0157412,1753802903,Apple Music,UNITED KINGDOM,GB,Stream,Streaming (Subscription),10/31/2024,,,1,0,1,0.0059,0,0.0059,-0.0009,0.005
Romes Isaiah,USLD91760735,Romes Isaiah,Uncommitted,Track,7/31/2024,,USLD91760735,,SR1.FNDT.R0157412,1753802903,Apple Music,GRENADA,GD,Stream,Streaming (Subscription),10/31/2024,,,1,0,1,0.0029,0,0.0029,-0.0004,0.0025
Romes Isaiah,USLD91760735,Romes Isaiah,Uncommitted,Track,7/31/2024,,USLD91760735,,SR1.FNDT.R0157412,1753802903,Apple Music,GRENADA,GD,Stream,Streaming (Subscription),10/31/2024,,,1,0,1,0.0038,0,0.0038,-0.0006,0.0032
Romes Isaiah,USLD91760735,Romes Isaiah,Uncommitted,Track,7/31/2024,,USLD91760735,,SR1.FNDT.R0157412,1753802903,Apple Music,GRENADA,GD,Stream,Streaming (Subscription),10/31/2024,,,2,0,2,0.0053,0,0.0053,-0.0008,0.0045
Romes Isaiah,USLD91755005,Romes Isaiah,Home,Track,2/12/2024,,USLD91755005,,SR1.FNDT.R0139918,1726995859,Apple Music,GHANA,GH,Stream,Streaming (Subscription),10/31/2024,,,2,0,2,0.0049,0,0.0049,-0.0007,0.0042
Romes Isaiah,USLD91760735,Romes Isaiah,Uncommitted,Track,7/31/2024,,USLD91760735,,SR1.FNDT.R0157412,1753802903,Apple Music,GHANA,GH,Stream,Streaming (Subscription),10/31/2024,,,2,0,2,0.0049,0,0.0049,-0.0007,0.0042
Romes Isaiah,USLD91760735,Romes Isaiah,Uncommitted,Track,7/31/2024,,USLD91760735,,SR1.FNDT.R0157412,1753802903,Apple Music,GHANA,GH,Stream,Streaming (Subscription),10/31/2024,,,27,0,27,0.0663,0,0.0663,-0.01,0.0564
Romes Isaiah,USLD91760735,Romes Isaiah,Uncommitted,Track,7/31/2024,,USLD91760735,,SR1.FNDT.R0157412,1753802903,Apple Music,GHANA,GH,Stream,Streaming (Subscription),10/31/2024,,,4,0,4,0.0048,0,0.0048,-0.0007,0.0041
Romes Isaiah,USLD91760735,Romes Isaiah,Uncommitted,Track,7/31/2024,,USLD91760735,,SR1.FNDT.R0157412,1753802903,Apple Music,GHANA,GH,Stream,Streaming (Subscription),10/31/2024,,,2,0,2,0.0032,0,0.0032,-0.0005,0.0027
Romes Isaiah,USLD91760735,Romes Isaiah,Uncommitted,Track,7/31/2024,,USLD91760735,,SR1.FNDT.R0157412,1753802903,Apple Music,GHANA,GH,Stream,Streaming (Subscription),10/31/2024,,,2,0,2,0.0051,0,0.0051,-0.0008,0.0043
Romes Isaiah,USLD91755005,Romes Isaiah,Home,Track,2/12/2024,,USLD91755005,,SR1.FNDT.R0139918,1726995859,Apple Music,GHANA,GH,Stream,Streaming (Subscription),10/31/2024,,,3,0,3,0.0066,0,0.0066,-0.001,0.0056
Romes Isaiah,USLD91760735,Romes Isaiah,Uncommitted,Track,7/31/2024,,USLD91760735,,SR1.FNDT.R0157412,1753802903,Apple Music,GHANA,GH,Stream,Streaming (Subscription),10/31/2024,,,1,0,1,0.0022,0,0.0022,-0.0003,0.0019
Romes Isaiah,QZK6J2165887,Romes Isaiah,Good Look,Track,8/13/2021,,QZK6J2165887,,SR1.FNDT.R0160687,1760784423,Apple Music,GHANA,GH,Stream,Streaming (Subscription),10/31/2024,,,1,0,1,0.0022,0,0.0022,-0.0003,0.0019
Romes Isaiah,USLD91760735,Romes Isaiah,Uncommitted,Track,7/31/2024,,USLD91760735,,SR1.FNDT.R0157412,1753802903,Apple Music,GHANA,GH,Stream,Streaming (Free Trial),10/31/2024,,,2,0,2,0,0,0,0,0
Romes Isaiah,USLD91760735,Romes Isaiah,Uncommitted,Track,7/31/2024,,USLD91760735,,SR1.FNDT.R0157412,1753802903,Apple Music,GHANA,GH,Stream,Streaming (Free Trial),10/31/2024,,,1,0,1,0,0,0,0,0
Romes Isaiah,USLD91760735,Romes Isaiah,Uncommitted,Track,7/31/2024,,USLD91760735,,SR1.FNDT.R0157412,1753802903,Apple Music,GHANA,GH,Stream,Streaming (Subscription),10/31/2024,,,8,0,8,0.011,0,0.011,-0.0017,0.0094
Romes Isaiah,USLD91760735,Romes Isaiah,Uncommitted,Track,7/31/2024,,USLD91760735,,SR1.FNDT.R0157412,1753802903,Apple Music,GHANA,GH,Stream,Streaming (Subscription),10/31/2024,,,24,0,24,0.0331,0,0.0331,-0.005,0.0282
Romes Isaiah,USLD91760735,Romes Isaiah,Uncommitted,Track,7/31/2024,,USLD91760735,,SR1.FNDT.R0157412,1753802903,Apple Music,GHANA,GH,Stream,Streaming (Subscription),10/31/2024,,,1,0,1,0.0024,0,0.0024,-0.0004,0.0021
Romes Isaiah,USLD91760735,Romes Isaiah,Uncommitted,Track,7/31/2024,,USLD91760735,,SR1.FNDT.R0157412,1753802903,Apple Music,GHANA,GH,Stream,Streaming (Subscription),10/31/2024,,,16,0,16,0.0193,0,0.0193,-0.0029,0.0164
Romes Isaiah,USLD91760735,Romes Isaiah,Uncommitted,Track,7/31/2024,,USLD91760735,,SR1.FNDT.R0157412,1753802903,Apple Music,GHANA,GH,Stream,Streaming (Subscription),10/31/2024,,,1,0,1,0.002,0,0.002,-0.0003,0.0017
Romes Isaiah,USLD91755005,Romes Isaiah,Home,Track,2/12/2024,,USLD91755005,,SR1.FNDT.R0139918,1726995859,Apple Music,GUYANA,GY,Stream,Streaming (Subscription),10/31/2024,,,18,0,18,0.0661,0,0.0661,-0.0099,0.0562
Romes Isaiah,USLD91760735,Romes Isaiah,Uncommitted,Track,7/31/2024,,USLD91760735,,SR1.FNDT.R0157412,1753802903,Apple Music,HONG KONG,HK,Stream,Streaming (Subscription),10/31/2024,,,1,0,1,0.0033,0,0.0033,-0.0005,0.0028
Romes Isaiah,USLD91760735,Romes Isaiah,Uncommitted,Track,7/31/2024,,USLD91760735,,SR1.FNDT.R0157412,1753802903,Apple Music,HONG KONG,HK,Stream,Streaming (Subscription),10/31/2024,,,2,0,2,0.0128,0,0.0128,-0.0019,0.0109
Romes Isaiah,USLD91760735,Romes Isaiah,Uncommitted,Track,7/31/2024,,USLD91760735,,SR1.FNDT.R0157412,1753802903,Apple Music,HONG KONG,HK,Stream,Streaming (Subscription),10/31/2024,,,1,0,1,0.0044,0,0.0044,-0.0007,0.0038
Romes Isaiah,USLD91760735,Romes Isaiah,Uncommitted,Track,7/31/2024,,USLD91760735,,SR1.FNDT.R0157412,1753802903,Apple Music,HONG KONG,HK,Stream,Streaming (Free Trial),10/31/2024,,,1,0,1,0,0,0,0,0
Romes Isaiah,USLD91755005,Romes Isaiah,Home,Track,2/12/2024,,USLD91755005,,SR1.FNDT.R0139918,1726995859,Apple Music,HONG KONG,HK,Stream,Streaming (Subscription),10/31/2024,,,1,0,1,0.004,0,0.004,-0.0006,0.0034
Romes Isaiah,USLD91760735,Romes Isaiah,Uncommitted,Track,7/31/2024,,USLD91760735,,SR1.FNDT.R0157412,1753802903,Apple Music,HONG KONG,HK,Stream,Streaming (Subscription),10/31/2024,,,11,0,11,0.0437,0,0.0437,-0.0066,0.0372
Romes Isaiah,USLD91760735,Romes Isaiah,Uncommitted,Track,7/31/2024,,USLD91760735,,SR1.FNDT.R0157412,1753802903,Apple Music,HONG KONG,HK,Stream,Streaming (Subscription),10/31/2024,,,1,0,1,0.0083,0,0.0083,-0.0012,0.007
Romes Isaiah,USLD91760735,Romes Isaiah,Uncommitted,Track,7/31/2024,,USLD91760735,,SR1.FNDT.R0157412,1753802903,Apple Music,HONG KONG,HK,Stream,Streaming (Subscription),10/31/2024,,,5,0,5,0.0413,0,0.0413,-0.0062,0.0351
Romes Isaiah,USLD91755005,Romes Isaiah,Home,Track,2/12/2024,,USLD91755005,,SR1.FNDT.R0139918,1726995859,Apple Music,HONG KONG,HK,Stream,Streaming (Subscription),10/31/2024,,,2,0,2,0.0058,0,0.0058,-0.0009,0.0049
Romes Isaiah,USLD91760735,Romes Isaiah,Uncommitted,Track,7/31/2024,,USLD91760735,,SR1.FNDT.R0157412,1753802903,Apple Music,HONG KONG,HK,Stream,Streaming (Subscription),10/31/2024,,,3,0,3,0.0087,0,0.0087,-0.0013,0.0074
Romes Isaiah,USLD91760735,Romes Isaiah,Uncommitted,Track,7/31/2024,,USLD91760735,,SR1.FNDT.R0157412,1753802903,Apple Music,INDONESIA,ID,Stream,Streaming (Subscription),10/31/2024,,,4,0,4,0.011,0,0.011,-0.0017,0.0094
Romes Isaiah,QZK6J2165887,Romes Isaiah,Good Look,Track,8/13/2021,,QZK6J2165887,,SR1.FNDT.R0160687,1760784423,Apple Music,INDONESIA,ID,Stream,Streaming (Subscription),10/31/2024,,,1,0,1,0.0028,0,0.0028,-0.0004,0.0023
Romes Isaiah,USLD91760735,Romes Isaiah,Uncommitted,Track,7/31/2024,,USLD91760735,,SR1.FNDT.R0157412,1753802903,Apple Music,INDONESIA,ID,Stream,Streaming (Subscription),10/31/2024,,,2,0,2,0.0029,0,0.0029,-0.0004,0.0025
Romes Isaiah,USLD91755005,Romes Isaiah,Home,Track,2/12/2024,,USLD91755005,,SR1.FNDT.R0139918,1726995859,Apple Music,INDONESIA,ID,Stream,Streaming (Subscription),10/31/2024,,,1,0,1,0.0034,0,0.0034,-0.0005,0.0029
Romes Isaiah,USLD91755005,Romes Isaiah,Home,Track,2/12/2024,,USLD91755005,,SR1.FNDT.R0139918,1726995859,Apple Music,INDONESIA,ID,Stream,Streaming (Subscription),10/31/2024,,,3,0,3,0.0102,0,0.0102,-0.0015,0.0087
Romes Isaiah,USLD91760735,Romes Isaiah,Uncommitted,Track,7/31/2024,,USLD91760735,,SR1.FNDT.R0157412,1753802903,Apple Music,INDONESIA,ID,Stream,Streaming (Subscription),10/31/2024,,,7,0,7,0.0238,0,0.0238,-0.0036,0.0202
Romes Isaiah,QZES91962311,Romes Isaiah,Tell Me,Track,6/13/2019,,QZES91962311,,SR1.FNDT.R0160689,1760789784,Apple Music,IRELAND,IE,Stream,Streaming (Subscription),10/31/2024,,,1,0,1,0.0061,0,0.0061,-0.0009,0.0052
Romes Isaiah,USLD91760735,Romes Isaiah,Uncommitted,Track,7/31/2024,,USLD91760735,,SR1.FNDT.R0157412,1753802903,Apple Music,ISRAEL,IL,Stream,Streaming (Subscription),10/31/2024,,,1,0,1,0.0045,0,0.0045,-0.0007,0.0038
Romes Isaiah,USLD91760735,Romes Isaiah,Uncommitted,Track,7/31/2024,,USLD91760735,,SR1.FNDT.R0157412,1753802903,Apple Music,ISRAEL,IL,Stream,Streaming (Subscription),10/31/2024,,,1,0,1,0.004,0,0.004,-0.0006,0.0034
Romes Isaiah,USLD91755005,Romes Isaiah,Home,Track,2/12/2024,,USLD91755005,,SR1.FNDT.R0139918,1726995859,Apple Music,ISRAEL,IL,Stream,Streaming (Subscription),10/31/2024,,,2,0,2,0.0076,0,0.0076,-0.0011,0.0065
Romes Isaiah,QZES91962314,Romes Isaiah,Syd's Song - Live,Track,6/13/2019,,QZES91962314,,SR1.FNDT.R0160692,1760789788,Apple Music,ISRAEL,IL,Stream,Streaming (Subscription),10/31/2024,,,1,0,1,0.0038,0,0.0038,-0.0006,0.0032
Romes Isaiah,USLD91755005,Romes Isaiah,Home,Track,2/12/2024,,USLD91755005,,SR1.FNDT.R0139918,1726995859,Apple Music,ISRAEL,IL,Stream,Streaming (Subscription),10/31/2024,,,1,0,1,0.0051,0,0.0051,-0.0008,0.0044
Romes Isaiah,USLD91760735,Romes Isaiah,Uncommitted,Track,7/31/2024,,USLD91760735,,SR1.FNDT.R0157412,1753802903,Apple Music,ISRAEL,IL,Stream,Streaming (Subscription),10/31/2024,,,2,0,2,0.0153,0,0.0153,-0.0023,0.013
Romes Isaiah,USLD91760735,Romes Isaiah,Uncommitted,Track,7/31/2024,,USLD91760735,,SR1.FNDT.R0157412,1753802903,Apple Music,ICELAND,IS,Stream,Streaming (Subscription),10/31/2024,,,1,0,1,0.0428,0,0.0428,-0.0064,0.0364
Romes Isaiah,USLD91755005,Romes Isaiah,Home,Track,2/12/2024,,USLD91755005,,SR1.FNDT.R0139918,1726995859,Apple Music,ITALY,IT,Stream,Streaming (Subscription),10/31/2024,,,2,0,2,0.0097,0,0.0097,-0.0015,0.0082
Romes Isaiah,USLD91760735,Romes Isaiah,Uncommitted,Track,7/31/2024,,USLD91760735,,SR1.FNDT.R0157412,1753802903,Apple Music,ITALY,IT,Stream,Streaming (Subscription),10/31/2024,,,1,0,1,0.0049,0,0.0049,-0.0007,0.0042
Romes Isaiah,USLD91760735,Romes Isaiah,Uncommitted,Track,7/31/2024,,USLD91760735,,SR1.FNDT.R0157412,1753802903,Apple Music,ITALY,IT,Stream,Streaming (Subscription),10/31/2024,,,2,0,2,0.0091,0,0.0091,-0.0014,0.0077
Romes Isaiah,USLD91760735,Romes Isaiah,Uncommitted,Track,7/31/2024,,USLD91760735,,SR1.FNDT.R0157412,1753802903,Apple Music,JAPAN,JP,Stream,Streaming (Subscription),10/31/2024,,,2,0,2,0.0044,0,0.0044,-0.0007,0.0037
Romes Isaiah,USLD91760735,Romes Isaiah,Uncommitted,Track,7/31/2024,,USLD91760735,,SR1.FNDT.R0157412,1753802903,Apple Music,JAPAN,JP,Stream,Streaming (Free Trial),10/31/2024,,,1,0,1,0,0,0,0,0
Romes Isaiah,QZES91962311,Romes Isaiah,Tell Me,Track,6/13/2019,,QZES91962311,,SR1.FNDT.R0160689,1760789784,Apple Music,JAPAN,JP,Stream,Streaming (Free Trial),10/31/2024,,,1,0,1,0,0,0,0,0
Romes Isaiah,USLD91760735,Romes Isaiah,Uncommitted,Track,7/31/2024,,USLD91760735,,SR1.FNDT.R0157412,1753802903,Apple Music,JAPAN,JP,Stream,Streaming (Free Trial),10/31/2024,,,4,0,4,0,0,0,0,0
Romes Isaiah,USLD91747898,Romes Isaiah,Back Seat,Track,7/24/2023,,USLD91747898,,SR1.FNDT.R0122858,1694250020,Apple Music,JAPAN,JP,Stream,Streaming (Subscription),10/31/2024,,,1,0,1,0.0029,0,0.0029,-0.0004,0.0024
Romes Isaiah,USLD91760735,Romes Isaiah,Uncommitted,Track,7/31/2024,,USLD91760735,,SR1.FNDT.R0157412,1753802903,Apple Music,JAPAN,JP,Stream,Streaming (Subscription),10/31/2024,,,1,0,1,0.0029,0,0.0029,-0.0004,0.0024
Romes Isaiah,USLD91755005,Romes Isaiah,Home,Track,2/12/2024,,USLD91755005,,SR1.FNDT.R0139918,1726995859,Apple Music,JAPAN,JP,Stream,Streaming (Subscription),10/31/2024,,,5,0,5,0.0121,0,0.0121,-0.0018,0.0103
Romes Isaiah,USLD91760735,Romes Isaiah,Uncommitted,Track,7/31/2024,,USLD91760735,,SR1.FNDT.R0157412,1753802903,Apple Music,JAPAN,JP,Stream,Streaming (Subscription),10/31/2024,,,33,0,33,0.0799,0,0.0799,-0.012,0.0679
Romes Isaiah,QZK6J2165887,Romes Isaiah,Good Look,Track,8/13/2021,,QZK6J2165887,,SR1.FNDT.R0160687,1760784423,Apple Music,JAPAN,JP,Stream,Streaming (Subscription),10/31/2024,,,1,0,1,0.0024,0,0.0024,-0.0004,0.0021
Romes Isaiah,QZES91962311,Romes Isaiah,Tell Me,Track,6/13/2019,,QZES91962311,,SR1.FNDT.R0160689,1760789784,Apple Music,JAPAN,JP,Stream,Streaming (Subscription),10/31/2024,,,3,0,3,0.0073,0,0.0073,-0.0011,0.0062
Romes Isaiah,USLD91747898,Romes Isaiah,Back Seat,Track,7/24/2023,,USLD91747898,,SR1.FNDT.R0122858,1694250020,Apple Music,JAPAN,JP,Stream,Streaming (Subscription),10/31/2024,,,2,0,2,0.0086,0,0.0086,-0.0013,0.0073
Romes Isaiah,USLD91755005,Romes Isaiah,Home,Track,2/12/2024,,USLD91755005,,SR1.FNDT.R0139918,1726995859,Apple Music,JAPAN,JP,Stream,Streaming (Subscription),10/31/2024,,,4,0,4,0.0173,0,0.0173,-0.0026,0.0147
Romes Isaiah,USLD91760735,Romes Isaiah,Uncommitted,Track,7/31/2024,,USLD91760735,,SR1.FNDT.R0157412,1753802903,Apple Music,JAPAN,JP,Stream,Streaming (Subscription),10/31/2024,,,11,0,11,0.0475,0,0.0475,-0.0071,0.0404
Romes Isaiah,QZFYW2033581,Romes Isaiah,Like That,Track,1/25/2020,,QZFYW2033581,,SR1.FNDT.R0160693,1760777283,Apple Music,JAPAN,JP,Stream,Streaming (Subscription),10/31/2024,,,1,0,1,0.0043,0,0.0043,-0.0006,0.0037
Romes Isaiah,QZK6J2165887,Romes Isaiah,Good Look,Track,8/13/2021,,QZK6J2165887,,SR1.FNDT.R0160687,1760784423,Apple Music,JAPAN,JP,Stream,Streaming (Subscription),10/31/2024,,,1,0,1,0.0043,0,0.0043,-0.0006,0.0037
Romes Isaiah,QZES91962311,Romes Isaiah,Tell Me,Track,6/13/2019,,QZES91962311,,SR1.FNDT.R0160689,1760789784,Apple Music,JAPAN,JP,Stream,Streaming (Subscription),10/31/2024,,,4,0,4,0.0173,0,0.0173,-0.0026,0.0147
Romes Isaiah,QZNWR2161831,Romes Isaiah,Prove It,Track,10/13/2021,,QZNWR2161831,,SR1.FNDT.R0160694,1760792570,Apple Music,JAPAN,JP,Stream,Streaming (Subscription),10/31/2024,,,1,0,1,0.0043,0,0.0043,-0.0006,0.0037
Romes Isaiah,USLD91747898,Romes Isaiah,Back Seat,Track,7/24/2023,,USLD91747898,,SR1.FNDT.R0122858,1694250020,Apple Music,JAPAN,JP,Stream,Streaming (Subscription),10/31/2024,,,3,0,3,0.0077,0,0.0077,-0.0012,0.0065
Romes Isaiah,USLD91755005,Romes Isaiah,Home,Track,2/12/2024,,USLD91755005,,SR1.FNDT.R0139918,1726995859,Apple Music,JAPAN,JP,Stream,Streaming (Subscription),10/31/2024,,,58,0,58,0.1489,0,0.1489,-0.0223,0.1266
Romes Isaiah,USLD91760735,Romes Isaiah,Uncommitted,Track,7/31/2024,,USLD91760735,,SR1.FNDT.R0157412,1753802903,Apple Music,JAPAN,JP,Stream,Streaming (Subscription),10/31/2024,,,55,0,55,0.1412,0,0.1412,-0.0212,0.12
Romes Isaiah,USLD91760735,Romes Isaiah,Uncommitted,Track,7/31/2024,,USLD91760735,,SR1.FNDT.R0157412,1753802903,Apple Music,JAPAN,JP,Stream,Streaming (Subscription),10/31/2024,,,4,0,4,0.0103,0,0.0103,-0.0015,0.0087
Romes Isaiah,QZFYW2033581,Romes Isaiah,Like That,Track,1/25/2020,,QZFYW2033581,,SR1.FNDT.R0160693,1760777283,Apple Music,JAPAN,JP,Stream,Streaming (Subscription),10/31/2024,,,1,0,1,0.0026,0,0.0026,-0.0004,0.0022
Romes Isaiah,QZK6J2165887,Romes Isaiah,Good Look,Track,8/13/2021,,QZK6J2165887,,SR1.FNDT.R0160687,1760784423,Apple Music,JAPAN,JP,Stream,Streaming (Subscription),10/31/2024,,,1,0,1,0.0026,0,0.0026,-0.0004,0.0022
Romes Isaiah,QZES91962311,Romes Isaiah,Tell Me,Track,6/13/2019,,QZES91962311,,SR1.FNDT.R0160689,1760789784,Apple Music,JAPAN,JP,Stream,Streaming (Subscription),10/31/2024,,,31,0,31,0.0796,0,0.0796,-0.0119,0.0677
Romes Isaiah,QZES91962313,Romes Isaiah,Heaven Sent,Track,6/13/2019,,QZES91962313,,SR1.FNDT.R0160691,1760789787,Apple Music,JAPAN,JP,Stream,Streaming (Subscription),10/31/2024,,,1,0,1,0.0026,0,0.0026,-0.0004,0.0022
Romes Isaiah,QZNWR2161831,Romes Isaiah,Prove It,Track,10/13/2021,,QZNWR2161831,,SR1.FNDT.R0160694,1760792570,Apple Music,JAPAN,JP,Stream,Streaming (Subscription),10/31/2024,,,1,0,1,0.0026,0,0.0026,-0.0004,0.0022
Romes Isaiah,USLD91760735,Romes Isaiah,Uncommitted,Track,7/31/2024,,USLD91760735,,SR1.FNDT.R0157412,1753802903,Apple Music,JAPAN,JP,Stream,Streaming (Subscription),10/31/2024,,,3,0,3,0.0187,0,0.0187,-0.0028,0.0159
Romes Isaiah,USLD91755005,Romes Isaiah,Home,Track,2/12/2024,,USLD91755005,,SR1.FNDT.R0139918,1726995859,Apple Music,JAPAN,JP,Stream,Streaming (Subscription),10/31/2024,,,1,0,1,0.0039,0,0.0039,-0.0006,0.0033
Romes Isaiah,USLD91760735,Romes Isaiah,Uncommitted,Track,7/31/2024,,USLD91760735,,SR1.FNDT.R0157412,1753802903,Apple Music,JAPAN,JP,Stream,Streaming (Subscription),10/31/2024,,,1,0,1,0.0039,0,0.0039,-0.0006,0.0033
Romes Isaiah,USLD91747898,Romes Isaiah,Back Seat,Track,7/24/2023,,USLD91747898,,SR1.FNDT.R0122858,1694250020,Apple Music,JAPAN,JP,Stream,Streaming (Subscription),10/31/2024,,,9,0,9,0.0444,0,0.0444,-0.0067,0.0378
Romes Isaiah,USLD91755005,Romes Isaiah,Home,Track,2/12/2024,,USLD91755005,,SR1.FNDT.R0139918,1726995859,Apple Music,JAPAN,JP,Stream,Streaming (Subscription),10/31/2024,,,19,0,19,0.0938,0,0.0938,-0.0141,0.0798
Romes Isaiah,USLD91760735,Romes Isaiah,Uncommitted,Track,7/31/2024,,USLD91760735,,SR1.FNDT.R0157412,1753802903,Apple Music,JAPAN,JP,Stream,Streaming (Subscription),10/31/2024,,,47,0,47,0.2321,0,0.2321,-0.0348,0.1973
Romes Isaiah,QZFYW2033581,Romes Isaiah,Like That,Track,1/25/2020,,QZFYW2033581,,SR1.FNDT.R0160693,1760777283,Apple Music,JAPAN,JP,Stream,Streaming (Subscription),10/31/2024,,,3,0,3,0.0148,0,0.0148,-0.0022,0.0126
Romes Isaiah,QZK6J2165887,Romes Isaiah,Good Look,Track,8/13/2021,,QZK6J2165887,,SR1.FNDT.R0160687,1760784423,Apple Music,JAPAN,JP,Stream,Streaming (Subscription),10/31/2024,,,2,0,2,0.0099,0,0.0099,-0.0015,0.0084
Romes Isaiah,QZES91962311,Romes Isaiah,Tell Me,Track,6/13/2019,,QZES91962311,,SR1.FNDT.R0160689,1760789784,Apple Music,JAPAN,JP,Stream,Streaming (Subscription),10/31/2024,,,16,0,16,0.079,0,0.079,-0.0119,0.0672
Romes Isaiah,QZES91962313,Romes Isaiah,Heaven Sent,Track,6/13/2019,,QZES91962313,,SR1.FNDT.R0160691,1760789787,Apple Music,JAPAN,JP,Stream,Streaming (Subscription),10/31/2024,,,2,0,2,0.0099,0,0.0099,-0.0015,0.0084
Romes Isaiah,QZNWR2161831,Romes Isaiah,Prove It,Track,10/13/2021,,QZNWR2161831,,SR1.FNDT.R0160694,1760792570,Apple Music,JAPAN,JP,Stream,Streaming (Subscription),10/31/2024,,,3,0,3,0.0148,0,0.0148,-0.0022,0.0126
Romes Isaiah,USLD91760735,Romes Isaiah,Uncommitted,Track,7/31/2024,,USLD91760735,,SR1.FNDT.R0157412,1753802903,Apple Music,KENYA,KE,Stream,Streaming (Subscription),10/31/2024,,,1,0,1,0.0018,0,0.0018,-0.0003,0.0016
Romes Isaiah,USLD91760735,Romes Isaiah,Uncommitted,Track,7/31/2024,,USLD91760735,,SR1.FNDT.R0157412,1753802903,Apple Music,KENYA,KE,Stream,Streaming (Subscription),10/31/2024,,,1,0,1,0.0034,0,0.0034,-0.0005,0.0029
Romes Isaiah,USLD91760735,Romes Isaiah,Uncommitted,Track,7/31/2024,,USLD91760735,,SR1.FNDT.R0157412,1753802903,Apple Music,KENYA,KE,Stream,Streaming (Subscription),10/31/2024,,,1,0,1,0.0021,0,0.0021,-0.0003,0.0018
